Gene1,Gene2,Score
STAT3,CCNA2,488.0
STAT3,OAT,774.0
STAT3,TMEM206,709.0
STAT3,TANGO2,485.0
STAT3,DDX20,545.0
STAT3,SLC35A1,504.0
STAT3,TMX1,367.0
STAT3,ARMT1,467.0
STAT3,ISG20,651.0
STAT3,CAD,608.0
STAT3,CTLA2B,486.0
STAT3,CALCRL,770.0
STAT3,EPSTI1,780.0
STAT3,D230025D16RIK,944.0
STAT3,TWSG1,710.0
STAT3,EYA2,614.0
STAT3,NAMPT,624.0
STAT3,ATP6V1A,706.0
STAT3,FKBP1A,500.0
STAT3,NIF3L1,637.0
STAT3,ATL2,454.0
STAT3,PICALM,472.0
STAT3,PSMF1,589.0
STAT3,LIMD2,694.0
STAT3,NDEL1,655.0
STAT3,SLC14A1,1654.0
STAT3,NOL9,522.0
STAT3,PSMD9,762.0
STAT3,MAVS,593.0
STAT3,MORC3,391.0
STAT3,POT1A,438.0
STAT3,KIF11,447.0
STAT3,MIS18BP1,750.0
STAT3,HARS2,530.0
STAT3,HARS,530.0
STAT3,SLC6A6,484.0
STAT3,FBXO5,473.0
STAT3,DCAF13,415.0
STAT3,AHCYL1,631.0
STAT3,PRKCH,483.0
STAT3,NGLY1,441.0
STAT3,CENPE,542.0
STAT3,COA5,485.0
STAT3,SCRN3,571.0
STAT3,CKAP2,454.0
STAT3,RNF145,481.0
STAT3,FGFR1OP,731.0
STAT3,WARS,383.0
STAT3,GSTM1,549.0
STAT3,LANCL2,383.0
STAT3,IPO4,463.0
STAT3,IFI30,697.0
STAT3,GFM1,660.0
STAT3,POLR1B,510.0
STAT3,RANBP3,477.0
STAT3,EXOC2,510.0
STAT3,PLD3,666.0
STAT3,SCFD1,493.0
STAT3,FPGS,506.0
STAT3,F11R,736.0
STAT3,PIGQ,392.0
STAT3,NASP,593.0
STAT3,CLN5,358.0
STAT3,NUDCD3,764.0
STAT3,CAPN7,440.0
STAT3,CEP70,387.0
STAT3,PRMT7,400.0
STAT3,ERLIN2,737.0
STAT3,GARS,450.0
STAT3,HERC4,647.0
STAT3,DNAJC11,510.0
STAT3,SPPL2A,316.0
STAT3,CASP3,574.0
STAT3,AP5M1,326.0
STAT3,NARF,550.0
STAT3,SLC43A1,1183.0
STAT3,RFC4,487.0
STAT3,ITSN1,708.0
STAT3,MTFR1,610.0
STAT3,FAM136A,604.0
STAT3,PKM,686.0
STAT3,JPT2,322.0
STAT3,SLC31A1,392.0
STAT3,NCAPG2,835.0
STAT3,NAA35,465.0
STAT3,NEDD1,330.0
STAT3,ABL1,553.0
STAT3,NUP155,708.0
STAT3,RNF115,360.0
STAT3,LYRM4,425.0
STAT3,RABGGTB,469.0
STAT3,RTP4,896.0
STAT3,UNK,357.0
STAT3,CD1D1,595.0
STAT3,CSGALNACT2,503.0
STAT3,TMEM68,430.0
STAT3,PITRM1,365.0
STAT3,MTMR6,801.0
STAT3,TTLL12,439.0
STAT3,NUDT4,514.0
STAT3,ANXA5,472.0
STAT3,CERS5,599.0
STAT3,MAPKAPK3,802.0
STAT3,GCLC,637.0
STAT3,GSKIP,365.0
STAT3,KNSTRN,550.0
STAT3,AAR2,618.0
STAT3,MFGE8,640.0
STAT3,VILL,1022.0
STAT3,SLC41A3,894.0
STAT3,IFT140,421.0
STAT3,GPR171,428.0
STAT3,ELP3,522.0
STAT3,IFI203,530.0
STAT3,MRM1,728.0
STAT3,WLS,587.0
STAT3,INTS8,495.0
STAT3,FBXW5,377.0
STAT3,GRINA,560.0
STAT3,PSMD5,391.0
STAT3,MYCN,416.0
STAT3,CHAMP1,434.0
STAT3,ABCF3,404.0
STAT3,TOLLIP,357.0
STAT3,POLR2B,469.0
STAT3,CSTF2,489.0
STAT3,PLIN2,570.0
STAT3,DPP8,458.0
STAT3,MINPP1,367.0
STAT3,NARFL,796.0
STAT3,DPH2,613.0
STAT3,SEPT8,673.0
STAT3,GPR180,819.0
STAT3,MRPL37,503.0
STAT3,COLGALT1,318.0
STAT3,GATM,442.0
STAT3,ATAD1,384.0
STAT3,RMND5A,307.0
STAT3,CYB5R3,523.0
STAT3,TUBGCP3,234.0
STAT3,CNOT10,413.0
STAT3,AURKA,547.0
STAT3,NUDT19,546.0
STAT3,CENPA,299.0
STAT3,CALU,366.0
STAT3,OSTM1,258.0
STAT3,ASAH1,352.0
STAT3,DNAJC5,475.0
STAT3,METTL8,429.0
STAT3,PIK3R2,481.0
STAT3,L2HGDH,497.0
STAT3,KRT18,679.0
STAT3,NDOR1,453.0
STAT3,IDH3A,649.0
STAT3,RGS1,463.0
STAT3,PRPS2,454.0
STAT3,NAA50,566.0
STAT3,SLC25A45,456.0
STAT3,ANAPC2,470.0
STAT3,WDHD1,419.0
STAT3,MFSD1,408.0
STAT3,WDR4,371.0
STAT3,DLST,487.0
STAT3,ABTB1,280.0
STAT3,GOLPH3,369.0
STAT3,ABCB10,643.0
STAT3,CTSC,496.0
STAT3,DRAM2,381.0
STAT3,CEPT1,381.0
STAT3,ELP2,236.0
STAT3,NSMAF,493.0
STAT3,PPP6C,531.0
STAT3,PLAA,546.0
STAT3,CHP1,408.0
STAT3,CD9,617.0
STAT3,RGS2,530.0
STAT3,SACM1L,346.0
STAT3,VPS33A,605.0
STAT3,COPS8,582.0
STAT3,RASAL3,563.0
STAT3,GOSR2,487.0
STAT3,RABIF,347.0
STAT3,TMC6,500.0
STAT3,SLC7A4,459.0
STAT3,BTAF1,320.0
STAT3,WDSUB1,372.0
STAT3,D1ERTD622E,367.0
STAT3,PHACTR2,429.0
STAT3,CBFB,397.0
STAT3,DHX33,734.0
STAT3,MYL10,580.0
STAT3,TCF12,367.0
STAT3,ETF1,442.0
STAT3,STXBP3,316.0
STAT3,TBL3,348.0
STAT3,MEMO1,256.0
STAT3,MARS,518.0
STAT3,SERPINB1A,919.0
STAT3,IPO9,306.0
STAT3,SQLE,365.0
STAT3,VPS11,420.0
STAT3,UAP1L1,443.0
STAT3,TAF12,277.0
STAT3,EXOC3,504.0
STAT3,FAM168B,427.0
STAT3,CHMP3,304.0
STAT3,NPLOC4,449.0
STAT3,KPNA3,311.0
STAT3,PPIL4,321.0
STAT3,FUCA2,505.0
STAT3,ARL6IP6,310.0
STAT3,PGM1,454.0
STAT3,DDHD2,297.0
STAT3,HUS1,403.0
STAT3,UROD,934.0
STAT3,STK25,361.0
STAT3,MYO1D,383.0
STAT3,HNRNPLL,363.0
STAT3,HEXA,573.0
STAT3,PIK3C3,471.0
STAT3,PNO1,374.0
STAT3,ZFP35,472.0
STAT3,PIP4K2A,482.0
STAT3,DNPEP,374.0
STAT3,TMEM168,510.0
STAT3,LDHB,641.0
STAT3,CRBN,499.0
STAT3,SPTLC1,428.0
STAT3,WDR5,290.0
STAT3,MKI67,346.0
STAT3,MCM2,606.0
STAT3,MOGS,326.0
STAT3,LAP3,455.0
STAT3,ZFP945,513.0
STAT3,ISYNA1,420.0
STAT3,IARS,400.0
STAT3,UROS,465.0
STAT3,CERS4,623.0
STAT3,GNA13,285.0
STAT3,GMCL1,310.0
STAT3,PSTPIP1,554.0
STAT3,NEK9,298.0
STAT3,SNAP23,366.0
STAT3,ATP13A1,306.0
STAT3,TSPAN14,425.0
STAT3,SPNS2,456.0
STAT3,HAUS2,370.0
STAT3,ATP6AP1,350.0
STAT3,SQOR,250.0
STAT3,SCARB1,321.0
STAT3,UBAC1,349.0
STAT3,SUN1,674.0
STAT3,CPOX,376.0
STAT3,WDR6,265.0
STAT3,SLC25A38,573.0
STAT3,ZFP367,351.0
STAT3,HAGH,303.0
STAT3,TOP2A,343.0
STAT3,PMPCA,417.0
STAT3,PAK1,244.0
STAT3,TCN2,798.0
STAT3,SEC23IP,540.0
STAT3,DDX1,278.0
STAT3,INCENP,400.0
STAT3,CCNG1,444.0
STAT3,GMFB,242.0
STAT3,DDX58,369.0
STAT3,USP8,294.0
STAT3,STXBP4,233.0
STAT3,MTHFD1,363.0
STAT3,ZFP266,308.0
STAT3,RAB32,618.0
STAT3,SHCBP1,569.0
STAT3,CCNE1,416.0
STAT3,FAAP100,339.0
STAT3,XPC,364.0
STAT3,SERPINA3G,530.0
STAT3,NOLC1,476.0
STAT3,CACFD1,249.0
STAT3,MTREX,258.0
STAT3,TMEM56,294.0
STAT3,ZDHHC6,360.0
STAT3,FIGNL1,405.0
STAT3,PREP,439.0
STAT3,TRMT11,246.0
STAT3,NUP93,383.0
STAT3,KLHL22,261.0
STAT3,TMEM64,296.0
STAT3,NAE1,414.0
STAT3,VPS41,306.0
STAT3,CYTIP,369.0
STAT3,APEH,273.0
STAT3,ST8SIA4,429.0
STAT3,DCAF11,309.0
STAT3,CHMP7,337.0
STAT3,ABCD3,351.0
STAT3,CDCA4,304.0
STAT3,GTF2H1,448.0
STAT3,TYMS,295.0
STAT3,TVP23B,265.0
STAT3,ADAMTS10,331.0
STAT3,UBA3,346.0
STAT3,CENPO,423.0
STAT3,TRMT6,270.0
STAT3,DHFR,587.0
STAT3,SLC11A2,385.0
STAT3,XPR1,287.0
STAT3,ANAPC4,263.0
STAT3,NPTN,356.0
STAT3,ACSS2,338.0
STAT3,ALDH9A1,270.0
STAT3,ZFP871,230.0
STAT3,UBAP1,270.0
STAT3,FAM45A,421.0
STAT3,ACSS1,358.0
STAT3,ME2,205.0
STAT3,KAT7,309.0
STAT3,PON2,543.0
STAT3,ABI1,334.0
STAT3,COPG1,443.0
STAT3,PML,317.0
STAT3,RARS,232.0
STAT3,EXT2,428.0
STAT3,STT3B,274.0
STAT3,ITFG1,226.0
STAT3,BAP1,272.0
STAT3,USP25,328.0
STAT3,SLC30A6,317.0
STAT3,TK1,444.0
STAT3,OTUD6B,296.0
STAT3,ZFP961,279.0
STAT3,ACAP1,628.0
STAT3,COG7,553.0
STAT3,LEPROT,177.0
STAT3,MAPK9,464.0
STAT3,PPM1H,273.0
STAT3,CMPK2,417.0
STAT3,GRN,367.0
STAT3,CNOT7,279.0
STAT3,RANGAP1,469.0
STAT3,MFSD14B,451.0
STAT3,FZR1,287.0
STAT3,COG6,209.0
STAT3,COPB1,286.0
STAT3,TCIRG1,393.0
STAT3,LCP1,346.0
STAT3,ZKSCAN17,391.0
STAT3,RRM2,332.0
STAT3,UBXN2B,379.0
STAT3,DOCK2,340.0
STAT3,AP1G2,355.0
STAT3,GANAB,251.0
STAT3,RGS19,379.0
STAT3,LDAH,286.0
STAT3,RNF13,244.0
STAT3,LRRC14,359.0
STAT3,LONP1,431.0
STAT3,NIT1,449.0
STAT3,TBC1D10C,272.0
STAT3,VIM,268.0
STAT3,UNC93B1,330.0
STAT3,METAP1,306.0
STAT3,CD55,312.0
STAT3,CCNB1,240.0
STAT3,NCLN,201.0
STAT3,PRPF4,351.0
STAT3,SGPP1,282.0
STAT3,LCP2,556.0
STAT3,BID,341.0
STAT3,TIMM50,402.0
STAT3,TMEM129,390.0
STAT3,TACC3,390.0
STAT3,ATG4B,376.0
STAT3,TMUB2,316.0
STAT3,ICE1,190.0
STAT3,ATP7B,311.0
STAT3,ALG11,311.0
STAT3,ANXA1,397.0
STAT3,GOLT1B,348.0
STAT3,AP1B1,181.0
STAT3,CRIP2,290.0
STAT3,TPX2,307.0
STAT3,DIS3L2,229.0
STAT3,EFTUD2,193.0
STAT3,ZFP451,357.0
STAT3,MAU2,261.0
STAT3,COQ8A,267.0
STAT3,CKAP2L,268.0
STAT3,MNDAL,259.0
STAT3,DCAF4,263.0
STAT3,SESN1,247.0
STAT3,ZKSCAN3,485.0
STAT3,ANKLE1,379.0
STAT3,VPS33B,245.0
STAT3,SLC44A2,228.0
STAT3,PDCL,308.0
STAT3,MAD2L1,288.0
STAT3,GORASP1,177.0
STAT3,METTL7A1,347.0
STAT3,RAD21,205.0
STAT3,TUBGCP5,207.0
STAT3,ZFP110,281.0
STAT3,ENPP4,177.0
STAT3,PRIM1,473.0
STAT3,USP4,285.0
STAT3,ELMO1,247.0
STAT3,MIS12,258.0
STAT3,PWP2,260.0
STAT3,ATG12,201.0
STAT3,FADS1,183.0
STAT3,SLC43A3,327.0
STAT3,RAD51AP1,340.0
STAT3,UBA5,330.0
STAT3,CKAP5,435.0
STAT3,CCNB2,391.0
STAT3,ANXA6,264.0
STAT3,SEH1L,429.0
STAT3,MAP4K2,351.0
STAT3,ZFP322A,261.0
STAT3,CPT1A,361.0
STAT3,MTO1,282.0
STAT3,ENDOD1,222.0
STAT3,C330018D20RIK,203.0
STAT3,DNAJC10,205.0
STAT3,HSDL1,263.0
STAT3,SMIM15,271.0
STAT3,TXNRD2,369.0
STAT3,TMEM186,152.0
STAT3,GYG,248.0
STAT3,RMND5B,190.0
STAT3,RCOR1,230.0
STAT3,CDK1,251.0
STAT3,LZTR1,290.0
STAT3,DECR1,416.0
STAT3,RPRD1B,304.0
STAT3,DENND2D,383.0
STAT3,PCYT2,191.0
STAT3,MCM3,331.0
STAT3,ARHGEF18,206.0
STAT3,NAGA,204.0
STAT3,G6PDX,207.0
STAT3,STOM,296.0
STAT3,PRC1,197.0
STAT3,CHUK,243.0
STAT3,ORC2,307.0
STAT3,BCLAF3,204.0
STAT3,TRIM59,258.0
STAT3,MARCH6,199.0
STAT3,METAP1D,210.0
STAT3,WDR75,197.0
STAT3,MEF2C,274.0
STAT3,TSPAN33,235.0
STAT3,IFRD2,248.0
STAT3,BLVRB,199.0
STAT3,WDR73,330.0
STAT3,MARCH5,166.0
STAT3,9430015G10RIK,191.0
STAT3,VPS35,197.0
STAT3,ORC6,197.0
STAT3,GSTM5,184.0
STAT3,STEAP3,196.0
STAT3,ITIH5,405.0
STAT3,FAM91A1,235.0
STAT3,POLD1,347.0
STAT3,MCM5,509.0
STAT3,CNIH1,272.0
STAT3,BTRC,252.0
STAT3,TOR3A,307.0
STAT3,RPA1,464.0
STAT3,LRRFIP1,285.0
STAT3,KIDINS220,322.0
STAT3,FTSJ3,215.0
STAT3,OASL2,269.0
STAT3,ZFP930,248.0
STAT3,CYP20A1,222.0
STAT3,KIF20B,234.0
STAT3,NCAPH,203.0
STAT3,CKS1B,187.0
STAT3,UBA7,549.0
STAT3,POGLUT1,203.0
STAT3,MAN2A2,211.0
STAT3,1700017B05RIK,166.0
STAT3,SPIRE1,617.0
STAT3,AK3,274.0
STAT3,ARMC8,154.0
STAT3,ABHD16A,185.0
STAT3,IL15,166.0
STAT3,GLIPR2,307.0
STAT3,EBI3,186.0
STAT3,TRIB2,324.0
STAT3,NADK,305.0
STAT3,NUP85,269.0
STAT3,CDC6,301.0
STAT3,HMBS,222.0
STAT3,DCK,142.0
STAT3,MYH10,200.0
STAT3,CDT1,241.0
STAT3,ANXA4,335.0
STAT3,UTP4,167.0
STAT3,FNTA,179.0
STAT3,CRNKL1,518.0
STAT3,CUL2,345.0
STAT3,CRYZL2,291.0
STAT3,GYPC,204.0
STAT3,PJA2,154.0
STAT3,XAB2,204.0
STAT3,PBK,377.0
STAT3,TIPIN,162.0
STAT3,ADSSL1,253.0
STAT3,NDE1,156.0
STAT3,AQP1,479.0
STAT3,GMNN,203.0
STAT3,LAPTM4B,372.0
STAT3,RCSD1,311.0
STAT3,CAMK1,229.0
STAT3,SLC40A1,261.0
STAT3,PSAT1,251.0
STAT3,ANGPT1,263.0
STAT3,MTAP,280.0
STAT3,ABCB8,303.0
STAT3,NSDHL,418.0
STAT3,EDC3,173.0
STAT3,MFNG,454.0
STAT3,PEAR1,172.0
STAT3,E2F4,217.0
STAT3,ALG9,332.0
STAT3,ATP6AP2,204.0
STAT3,RAD51,191.0
STAT3,LIG1,249.0
STAT3,CYTH4,395.0
STAT3,SMC2,228.0
STAT3,NUSAP1,208.0
STAT3,GCNT2,214.0
STAT3,RAB37,405.0
STAT3,HSPA4L,214.0
STAT3,DENND1C,318.0
STAT3,HELLS,211.0
STAT3,CCNE2,179.0
STAT3,PHETA2,271.0
STAT3,CDC7,285.0
STAT3,ARHGAP4,180.0
STAT3,TPP1,384.0
STAT3,CDC20,259.0
STAT3,MNS1,308.0
STAT3,PWP1,169.0
STAT3,FES,280.0
STAT3,SP100,362.0
STAT3,HACD3,178.0
STAT3,MCTP1,194.0
STAT3,ARHGEF6,235.0
STAT3,NDC1,211.0
STAT3,CCDC137,324.0
STAT3,CDC45,179.0
STAT3,PTDSS1,186.0
STAT3,PRIM2,248.0
STAT3,FASTKD2,308.0
STAT3,OPTN,229.0
STAT3,E2F8,130.0
STAT3,CTSO,377.0
STAT3,PCLAF,236.0
STAT3,FTSJ1,273.0
STAT3,RFC5,301.0
STAT3,GIMAP6,244.0
STAT3,P2RY14,489.0
STAT3,ERCC8,178.0
STAT3,BUB1B,249.0
STAT3,ARHGAP15,240.0
STAT3,PPOX,236.0
STAT3,PTCD3,242.0
STAT3,PQLC3,210.0
STAT3,ATP2A3,327.0
STAT3,RCC1,135.0
STAT3,LPCAT3,179.0
STAT3,RASA3,159.0
STAT3,NCAPG,165.0
STAT3,HPCAL1,314.0
STAT3,SUPT7L,244.0
STAT3,TOM1L1,167.0
STAT3,LTB,160.0
STAT3,SPTBN1,221.0
STAT3,DPH6,141.0
STAT3,CDCA3,122.0
STAT3,SLC29A1,263.0
STAT3,SLC25A46,248.0
STAT3,TMEM185A,242.0
STAT3,PDK3,170.0
STAT3,BYSL,293.0
STAT3,HEMGN,165.0
STAT3,CORO1A,246.0
STAT3,IL21R,224.0
STAT3,LRRC8C,116.0
STAT3,NUBP2,150.0
STAT3,NEURL3,134.0
STAT3,IARS2,159.0
STAT3,SSX2IP,163.0
STAT3,EMILIN1,214.0
STAT3,HLF,161.0
STAT3,IKZF2,383.0
STAT3,CD48,230.0
STAT3,EIF1AD,149.0
STAT3,2610301B20RIK,185.0
STAT3,SGTA,165.0
STAT3,ILVBL,201.0
STAT3,CPQ,182.0
STAT3,SPC25,239.0
STAT3,PACS1,153.0
STAT3,SPRYD4,214.0
STAT3,TMEM263,144.0
STAT3,SEPT6,185.0
STAT3,SLC19A1,142.0
STAT3,DUSP2,153.0
STAT3,2210016F16RIK,184.0
STAT3,SAMD14,254.0
STAT3,EPOR,213.0
STAT3,DOK2,248.0
STAT3,CYTH3,131.0
STAT3,GEMIN5,143.0
STAT3,UBE2C,130.0
STAT3,STXBP1,224.0
STAT3,TMEM164,136.0
STAT3,SPC24,146.0
STAT3,UHRF1,193.0
STAT3,UMPS,194.0
STAT3,SMAD2,252.0
STAT3,INPP5B,208.0
STAT3,IFI44,298.0
STAT3,ICA1,175.0
STAT3,STAP1,110.0
STAT3,SERPINB9,115.0
STAT3,ABCG2,182.0
STAT3,PLA2G12A,279.0
STAT3,LPCAT1,113.0
STAT3,CCNF,160.0
STAT3,ALDH1A1,271.0
STAT3,SLC25A21,154.0
STAT3,INKA1,265.0
STAT3,AQP9,174.0
STAT3,STARD10,137.0
STAT3,RDH11,248.0
STAT3,PUS7,127.0
STAT3,ALKBH8,248.0
STAT3,LSP1,125.0
STAT3,YBX3,135.0
STAT3,AMPD3,241.0
STAT3,PLCB2,120.0
STAT3,PLBD2,138.0
STAT3,TMEM97,233.0
STAT3,PTDSS2,157.0
STAT3,E2F6,121.0
STAT3,PHF10,120.0
STAT3,TBC1D2B,116.0
STAT3,RHOF,226.0
STAT3,MYO1G,225.0
STAT3,CD74,142.0
STAT3,GIMAP1,215.0
STAT3,GUSB,107.0
STAT3,PLEK,133.0
STAT3,TSPAN3,110.0
STAT3,BC005561,124.0
STAT3,AFG3L2,204.0
STAT3,XK,111.0
STAT3,POLE3,189.0
STAT3,CD84,189.0
STAT3,PLXNC1,183.0
STAT3,RPP40,181.0
STAT3,MFN2,180.0
STAT3,TLK1,179.0
STAT3,MFSD2B,175.0
STAT3,TFR2,153.0
STAT3,ADD2,152.0
STAT3,ST3GAL6,150.0
STAT3,GOLM1,143.0
STAT3,ANK,141.0
STAT3,TNFAIP2,139.0
STAT3,CHCHD10,126.0
STAT3,RAB31,125.0
STAT3,CSAD,124.0
STAT3,HMMR,123.0
STAT3,PRELID3B,120.0
STAT3,ATP1B2,120.0
STAT3,CYB5R1,118.0
STAT3,C1QTNF12,116.0
STAT3,GNB4,115.0
STAT3,TBXAS1,110.0
STAT3,BMI1,110.0
STAT3,BAG2,109.0
STAT3,EMB,107.0
STAT3,H2-DMB1,104.0
STAT3,GYPA,103.0
WDR5,MED22,2471.0
WDR5,9430015G10RIK,2968.0
WDR5,MIS12,2774.0
WDR5,IFRD2,2944.0
WDR5,SNRNP200,2406.0
WDR5,MCM3,2858.0
WDR5,NUBP2,2811.0
WDR5,TOP2A,2748.0
WDR5,UBE2C,2711.0
WDR5,BTRC,2769.0
WDR5,NUDCD1,2749.0
WDR5,CKAP2L,2603.0
WDR5,XAB2,2632.0
WDR5,CDCA3,2257.0
WDR5,UNK,2836.0
WDR5,RPA2,2610.0
WDR5,NCLN,2309.0
WDR5,CDCA8,2468.0
WDR5,TPX2,2363.0
WDR5,ZFP871,1738.0
WDR5,WARS,2072.0
WDR5,MRPL37,2241.0
WDR5,ELAC2,2412.0
WDR5,RANGAP1,2234.0
WDR5,SCRN3,2619.0
WDR5,RRM1,1884.0
WDR5,FAM76B,1959.0
WDR5,FOXRED1,2349.0
WDR5,SPC25,2218.0
WDR5,MCM5,2194.0
WDR5,CDCA5,2130.0
WDR5,TRMT6,2157.0
WDR5,DHX33,2260.0
WDR5,AURKA,1513.0
WDR5,TIMM29,2072.0
WDR5,PPP6C,2047.0
WDR5,PIK3C3,2163.0
WDR5,KAT7,2314.0
WDR5,COA5,1991.0
WDR5,TMEM97,2026.0
WDR5,WDR75,2122.0
WDR5,TMEM129,2091.0
WDR5,TACC3,2091.0
WDR5,INCENP,2179.0
WDR5,CKS1B,2308.0
WDR5,MFN2,1974.0
WDR5,NAA50,1372.0
WDR5,ATP6V1A,1372.0
WDR5,BUB1B,2030.0
WDR5,NARFL,2114.0
WDR5,PRPF4,2116.0
WDR5,STK25,1909.0
WDR5,SPC24,2203.0
WDR5,CNOT10,1861.0
WDR5,HSPH1,1705.0
WDR5,NUDCD3,1649.0
WDR5,REXO4,1598.0
WDR5,NUSAP1,1908.0
WDR5,NDC1,2137.0
WDR5,DCAF11,2010.0
WDR5,SEC23IP,1849.0
WDR5,ITSN1,1795.0
WDR5,ABL1,2027.0
WDR5,ARL6IP6,1749.0
WDR5,GALK2,1637.0
WDR5,COPS8,1609.0
WDR5,MARS,1905.0
WDR5,CDC45,2094.0
WDR5,NUF2,2013.0
WDR5,SUPT7L,1376.0
WDR5,SNAPC3,1771.0
WDR5,PLAA,1402.0
WDR5,JPT2,1774.0
WDR5,EIF2B1,1611.0
WDR5,POLR1B,1797.0
WDR5,VPS41,1785.0
WDR5,SGTA,1841.0
WDR5,ZFP961,1765.0
WDR5,PRIM1,1291.0
WDR5,GOLT1B,1629.0
WDR5,CCNF,1665.0
WDR5,KIF22,1729.0
WDR5,EXOC2,740.0
WDR5,ADO,1817.0
WDR5,ORC2,1764.0
WDR5,PPOX,1690.0
WDR5,PLD3,1974.0
WDR5,DNAJC11,1544.0
WDR5,ASF1B,1603.0
WDR5,COG7,1517.0
WDR5,MTHFD1,1669.0
WDR5,POLE3,1613.0
WDR5,RAD51,1763.0
WDR5,GANAB,1273.0
WDR5,ATG16L1,1560.0
WDR5,RPP40,1549.0
WDR5,CENPA,1712.0
WDR5,DNPEP,1541.0
WDR5,SUN1,1543.0
WDR5,CISH,1616.0
WDR5,PSMF1,1251.0
WDR5,FTSJ3,1703.0
WDR5,TMUB2,1568.0
WDR5,KLHL24,1651.0
WDR5,ANKRD27,1601.0
WDR5,TARS,1522.0
WDR5,SCFD1,1612.0
WDR5,CHORDC1,1338.0
WDR5,NIF3L1,1352.0
WDR5,MIS18BP1,1614.0
WDR5,EIF1AD,1358.0
WDR5,HMMR,1858.0
WDR5,MAU2,1416.0
WDR5,PACSIN2,1407.0
WDR5,FASTKD2,1328.0
WDR5,NOLC1,1668.0
WDR5,CRNKL1,1414.0
WDR5,SLC25A46,728.0
WDR5,SLC30A6,1406.0
WDR5,KNSTRN,1454.0
WDR5,HARS2,1562.0
WDR5,HARS,1562.0
WDR5,RAD51AP1,1475.0
WDR5,ZFP367,1537.0
WDR5,ABCB8,1403.0
WDR5,FAR1,1295.0
WDR5,ZFP930,1580.0
WDR5,ALKBH8,1525.0
WDR5,PNO1,1240.0
WDR5,CENPO,1350.0
WDR5,KPNA3,1509.0
WDR5,CDK19,1548.0
WDR5,TMEM206,1390.0
WDR5,SKAP2,1319.0
WDR5,DPH2,1402.0
WDR5,RNF13,1402.0
WDR5,LDAH,1144.0
WDR5,MTMR6,1621.0
WDR5,CDC6,1362.0
WDR5,MFSD1,1159.0
WDR5,KIF11,1505.0
WDR5,TUBGCP2,1212.0
WDR5,ATP7B,1344.0
WDR5,ALG11,1344.0
WDR5,RAD21,1341.0
WDR5,VPS33A,1593.0
WDR5,TERF2IP,1281.0
WDR5,THUMPD3,1436.0
WDR5,AHCYL1,1571.0
WDR5,NARF,1458.0
WDR5,CLPTM1L,1297.0
WDR5,E2F8,1399.0
WDR5,WDR36,1028.0
WDR5,DUS1L,1142.0
WDR5,TMEM68,975.0
WDR5,ZFP110,1204.0
WDR5,BYSL,1272.0
WDR5,ARMC8,1253.0
WDR5,NET1,1193.0
WDR5,PSMD6,1231.0
WDR5,TBCD,1133.0
WDR5,LIG1,1217.0
WDR5,SESN1,1225.0
WDR5,SHCBP1,1431.0
WDR5,TANGO2,1328.0
WDR5,SLC35A1,1323.0
WDR5,HMBS,1246.0
WDR5,RCOR1,1213.0
WDR5,ETF1,1253.0
WDR5,NECAP2,1241.0
WDR5,UBE2G2,1033.0
WDR5,UBR7,1352.0
WDR5,TIMM50,1127.0
WDR5,UBA5,1158.0
WDR5,GTF2F1,1338.0
WDR5,ME2,1379.0
WDR5,CENPK,1256.0
WDR5,RPRD1B,1071.0
WDR5,ATP6AP1,1283.0
WDR5,RFC4,1003.0
WDR5,GOSR2,1056.0
WDR5,ZFP24,1282.0
WDR5,JUN,1126.0
WDR5,DNAJC10,1238.0
WDR5,ZDHHC6,886.0
WDR5,NUP155,1044.0
WDR5,OTUD6B,1169.0
WDR5,RARS,1143.0
WDR5,CRK,1079.0
WDR5,NAA35,1423.0
WDR5,MCM4,1029.0
WDR5,ATG12,1122.0
WDR5,NEDD1,1075.0
WDR5,WDR45B,1116.0
WDR5,ABI1,1074.0
WDR5,CHMP7,1232.0
WDR5,INPP5B,1218.0
WDR5,CASP2,1107.0
WDR5,MTREX,1042.0
WDR5,GMFB,963.0
WDR5,PITRM1,1320.0
WDR5,NUP88,1213.0
WDR5,ZFP451,1020.0
WDR5,NDOR1,1047.0
WDR5,CDC20,1249.0
WDR5,PRKAB1,1274.0
WDR5,LRRC14,1037.0
WDR5,GARS,903.0
WDR5,PTDSS1,837.0
WDR5,STAT3,1153.0
WDR5,LZTR1,1158.0
WDR5,ERLIN2,1104.0
WDR5,DPH6,1044.0
WDR5,SGO1,1045.0
WDR5,RMND5A,1094.0
WDR5,BAP1,842.0
WDR5,PRC1,1152.0
WDR5,PPIL4,866.0
WDR5,CALU,1130.0
WDR5,UHRF1,1432.0
WDR5,MYH10,1075.0
WDR5,KIF20B,1062.0
WDR5,DCAF13,1115.0
WDR5,APLP2,979.0
WDR5,SACM1L,1190.0
WDR5,4833439L19RIK,895.0
WDR5,WDR73,1072.0
WDR5,DPP8,963.0
WDR5,LONP1,1158.0
WDR5,PWP1,491.0
WDR5,ATP6AP2,994.0
WDR5,VPS35,874.0
WDR5,ORC6,874.0
WDR5,QARS,1146.0
WDR5,DHFR,561.0
WDR5,CUL4A,863.0
WDR5,ZFP35,978.0
WDR5,VPS11,1083.0
WDR5,NUP107,1012.0
WDR5,CKAP5,757.0
WDR5,UROS,981.0
WDR5,IFT140,1113.0
